Customer ID,Recency,Frequency,Monetary,AvgOrderValue,Trend,Churn
CUST103526,2,264,1907440.51,7225.153446969697,0.18013353090008605,0
CUST103527,1,242,1694217.74,7000.899752066116,0.3453403943792925,0
CUST103528,10,226,1543548.98,6829.862743362832,0.1512134232896306,0
CUST103529,1,251,1719998.26,6852.582709163346,0.6750921586845751,0
CUST103530,1,259,1867202.9,7209.277606177606,0.33739974734223865,0
CUST103531,6,235,1674959.01,7127.48514893617,0.5607165600240321,0
CUST103532,14,265,2132292.34,8046.386188679245,0.48308645800184197,0
CUST103533,2,249,2073263.02,8326.357510040161,0.3164041357131973,0
CUST103534,3,279,1733457.78,6213.1103225806455,0.29551027138366737,0
CUST103535,1,262,1851582.18,7067.1075572519085,0.2510426444087901,0
CUST103536,1,220,1597487.53,7261.306954545455,0.9052030026617028,0
CUST103537,14,225,1579820.81,7021.425822222222,0.18678402301006722,0
CUST103538,2,249,1562110.21,6273.534979919678,0.17018424632231846,0
CUST103539,4,252,1918199.7,7611.903571428571,0.3868245966518297,0
CUST103540,4,256,1792645.27,7002.5205859375,0.33140687267957974,0
CUST103541,1,278,2015609.58,7250.3941726618705,0.17229716883665908,0
CUST103542,8,248,1649922.59,6652.913669354839,0.3065525244488677,0
CUST103543,1,290,2426012.69,8365.561,0.41867369721841624,0
CUST103544,1,229,2131947.62,9309.814934497817,0.5445149167201739,0
CUST103545,2,239,1694115.3,7088.348535564854,0.2357576168308471,0
CUST103546,4,234,1517489.83,6484.999273504274,0.4214944620847074,0
CUST103547,1,249,1873927.01,7525.811285140562,0.6261955910885668,0
CUST103548,1,269,1644493.84,6113.360000000001,0.2682178553771464,0
CUST103549,3,229,2122095.75,9266.79366812227,0.5039910111476543,0
CUST103550,1,256,1893436.32,7396.235625,0.3560677186087723,0
CUST103551,6,242,1521399.95,6286.776652892562,0.25061582815405076,0
CUST103552,1,255,1845370.1400000001,7236.745647058824,0.5474976179854327,0
CUST103553,4,220,1704413.97,7747.336227272727,0.4513731344200274,0
CUST103554,8,255,1850192.11,7255.655333333334,0.05230354361936433,0
CUST103555,6,253,1855241.81,7332.971581027668,0.25830897817019366,0
CUST103556,1,264,1859372.65,7043.078219696969,0.19600852657002985,0
CUST103557,1,247,2278318.2600000002,9223.960566801621,0.4132666290710933,0
CUST103558,12,237,1657075.09,6991.8780168776375,0.24554343003891682,0
CUST103559,1,257,1930391.93,7511.252645914396,0.37335012266287554,0
CUST103560,1,234,1842800.24,7875.214700854701,0.3265686430202636,0
CUST103561,1,251,1901498.06,7575.689482071713,0.16540344981780522,0
CUST103562,3,239,1695588.6,7094.512970711297,0.3396116617633642,0
CUST103563,1,237,1662973.13,7016.764261603375,0.33774502948842866,0
CUST103564,2,233,1416095.1300000001,6077.661502145923,0.172351282353236,0
CUST103565,4,259,1785477.28,6893.734671814672,0.32959855998254717,0
CUST103566,6,252,2180023.69,8650.887658730158,0.5182811974663859,0
CUST103567,6,251,1848400.46,7364.145258964143,0.65074439046617,0
CUST103568,14,245,1699373.37,6936.217836734694,0.20414587818868773,0
CUST103569,8,238,1908889.38,8020.543613445378,0.20140719368981624,0
CUST103570,2,245,1707144.71,6967.937591836734,0.615144246575431,0
CUST103571,1,281,1810142.98,6441.789964412811,0.302048478182998,0
CUST103572,2,269,2143448.75,7968.210966542751,0.43048760947442233,0
CUST103573,12,236,2054870.73,8707.07936440678,0.3118395729184022,0
CUST103574,1,269,1749966.21,6505.450594795539,0.259031731379923,0
CUST103575,1,273,1960267.05,7180.465384615385,0.37184956435063776,0
CUST103576,3,268,2128597.23,7942.52697761194,0.30041639897289835,0
CUST103577,6,219,1582915.01,7227.922420091324,1.5065082607753086,0
CUST103578,5,262,2433819.49,9289.387366412215,0.3887293994425125,0
CUST103579,2,243,1809352.44,7445.894814814815,0.2925370493240851,0
CUST103580,1,262,1751155.59,6683.799961832061,0.2904385204097428,0
CUST103581,4,266,2024818.76,7612.100601503759,0.5360308992007733,0
CUST103582,4,234,1568338.1,6702.299572649573,0.08972419770239375,0
CUST103583,8,261,2132234.86,8169.482222222222,0.25325489483938723,0
CUST103584,4,258,2085128.86,8081.894806201551,0.30494749026440376,0
CUST103585,3,271,2189181.77,8078.16151291513,0.6335169126297558,0
CUST103586,6,249,1640815.1,6589.618875502008,0.1139484132531048,0
CUST103587,2,273,2113342.85,7741.182600732601,0.28500768145703537,0
CUST103588,3,216,1312634.99,6077.0138425925925,0.15500424126428045,0
CUST103589,5,248,2099778.56,8466.849032258066,0.35968661918180045,0
CUST103590,2,271,2250376.5,8303.972324723247,0.33773767006177685,0
CUST103591,2,239,1497416.32,6265.3402510460255,0.19789674347665323,0
CUST103592,3,230,1878360.1,8166.783043478261,0.3260322517252916,0
CUST103593,1,239,1575473.09,6591.937615062762,0.4753671614847512,0
CUST103594,13,257,1724996.1400000001,6712.047237354086,0.1095182061189842,0
CUST103595,1,285,1950186.6199999999,6842.760070175438,0.24984177723747097,0
CUST103596,3,269,2098605.7,7801.508178438662,0.42329254701292185,0
CUST103597,1,257,1782554.1400000001,6936.008326848249,0.23574218668731392,0
CUST103598,3,252,2134727.76,8471.141904761904,0.3987534319344012,0
CUST103599,1,242,1946965.75,8045.313016528926,0.2227566962636893,0
CUST103600,2,234,1570951.66,6713.468632478633,0.6176634896703304,0
CUST103601,2,249,2234371.85,8973.38092369478,0.5208749128291715,0
CUST103602,1,250,2131868.55,8527.474199999999,0.40145044951460523,0
CUST103603,6,266,2412278.64,9068.716691729323,0.6858085805498813,0
CUST103604,4,237,1987695.74,8386.901856540084,0.3642752044659878,0
CUST103605,2,236,1718751.23,7282.844194915254,0.508402085507015,0
CUST103606,3,262,1705000.42,6507.635190839695,0.169409996131412,0
CUST103607,16,244,1872781.28,7675.3331147540985,0.23969629364082232,0
CUST103608,5,245,1690046.37,6898.148448979592,0.3588816336646719,0
CUST103609,2,213,1623161.62,7620.477089201879,0.1717747329949627,0
CUST103610,9,241,1957876.27,8123.9679253112035,0.18351043156471894,0
CUST103611,5,245,1714820.65,6999.267959183673,0.42261012875724946,0
CUST103612,2,239,1860145.92,7783.037322175732,0.7207205016967025,0
CUST103613,1,244,1927391.79,7899.146680327869,0.3083926570926609,0
CUST103614,2,252,1818993.88,7218.2296825396825,0.17213337113715185,0
CUST103615,3,245,2004215.24,8180.4703673469385,0.4267179575356029,0
CUST103616,2,239,1686035.39,7054.541380753138,0.6479634006319669,0
CUST103617,1,225,1906238.59,8472.171511111112,0.4493839583493429,0
CUST103618,12,239,1874102.28,7841.432133891213,0.8694618369625581,0
CUST103619,2,232,1501984.57,6474.071422413794,0.5031004174758406,0
CUST103620,2,233,1808495.4,7761.782832618025,0.2831375075039443,0
CUST103621,1,241,2181972.64,9053.82838174274,0.3837928517580098,0
CUST103622,4,252,2088437.72,8287.45126984127,0.5225050562508261,0
CUST103623,4,282,2176623.71,7718.523794326241,0.29854281813832884,0
CUST103624,1,279,2118183.45,7592.055376344087,0.27283339088355574,0
CUST103625,7,234,1730595.35,7395.706623931625,0.2845248242603389,0
CUST103626,1,272,1842933.62,6775.49125,0.22308146675771282,0
CUST103627,16,251,1988840.5999999999,7923.667729083665,0.648050833942373,0
CUST103628,3,235,1716122.88,7302.650553191489,1.0759907533744484,0
CUST103629,1,237,2159073.7,9110.015611814346,0.35212530709249534,0
CUST103630,1,252,1565570.93,6212.583055555555,0.39454204627005146,0
CUST103631,7,247,1887286.06,7640.834251012146,0.0539614458204918,0
CUST103632,8,261,2133903.14,8175.874099616859,0.5823544385139047,0
CUST103633,1,249,1958572.27,7865.7520883534135,0.2629835342640365,0
CUST103634,5,265,2025765.72,7644.398943396226,0.2334381968079185,0
CUST103635,1,277,2204374.01,7958.028916967508,0.35688250464806937,0
CUST103636,6,262,1735360.82,6623.514580152672,0.4326399069706185,0
CUST103637,10,238,1473253.84,6190.14218487395,0.18066134672002535,0
CUST103638,1,239,1435216.9,6005.091631799163,0.7461465762231352,0
CUST103639,2,243,1620585.97,6669.0780658436215,0.42863186583939533,0
CUST103640,6,270,1830233.78,6778.64362962963,0.21746997717763875,0
CUST103641,1,266,2108294.42,7925.918872180451,0.19570215088178441,0
CUST103642,1,273,2169741.6,7947.771428571429,0.4549328185343613,0
CUST103643,1,252,1660169.6099999999,6587.9746428571425,0.18231778100600368,0
CUST103644,3,234,1790343.22,7651.039401709401,0.5039949160951676,0
CUST103645,3,256,1636520.74,6392.659140625,0.6601449199846965,0
CUST103646,6,228,1943702.74,8525.012017543859,0.6488318667313598,0
CUST103647,1,268,2151189.96,8026.828208955224,0.30593175583481874,0
CUST103648,1,235,1849328.96,7869.484936170213,1.0994356930976934,0
CUST103649,4,266,2046719.82,7694.435413533834,0.2859550334369182,0
CUST103650,1,250,1865528.91,7462.11564,0.3176390105548748,0
CUST103651,3,260,2243831.2399999998,8630.120153846154,0.9536600386446944,0
CUST103652,1,234,1937937.83,8281.785598290599,0.35628125200066013,0
CUST103653,8,255,1972596.38,7735.672078431372,0.2649964555839846,0
CUST103654,2,241,1878927.01,7796.377634854772,0.19391575531863375,0
CUST103655,5,266,1966709.55,7393.644924812031,0.20878895222977317,0
CUST103656,4,241,1827850.98,7584.443900414938,0.33889145744399335,0
CUST103657,2,240,1810385.55,7543.273125000001,0.5164910453117073,0
CUST103658,2,228,1489988.37,6535.036710526317,0.42111919992647534,0
CUST103659,1,222,1657267.9,7465.17072072072,0.5209329580670482,0
CUST103660,4,240,1602306.38,6676.276583333333,0.5532326853933923,0
CUST103661,3,229,1541408.69,6731.04231441048,0.23862470065909647,0
CUST103662,3,223,1737798.38,7792.817847533632,0.42775727914970074,0
CUST103663,6,266,2354532.98,8851.627744360901,0.22171046878917375,0
CUST103664,1,280,2069009.43,7389.319392857143,0.16582199965116623,0
CUST103665,1,269,2089625.11,7768.123085501859,0.4343518138457076,0
CUST103666,1,243,1923762.73,7916.719053497943,0.14864059415294545,0
CUST103667,4,247,2188963.54,8862.200566801619,0.47706054659031816,0
CUST103668,1,256,1852221.62,7235.240703125,0.308524645838904,0
CUST103669,1,250,1680627.87,6722.51148,0.178248823615168,0
CUST103670,3,270,1846383.56,6838.45762962963,0.23242122932941217,0
CUST103671,14,263,2007464.68,7632.9455513307985,0.3740926643250171,0
CUST103672,1,265,1737305.51,6555.869849056604,0.19368902357566342,0
CUST103673,1,257,1527840.84,5944.905992217899,0.27324639710719045,0
CUST103674,3,238,1522633.56,6397.62,0.2329721622598993,0
CUST103675,3,225,1619630.59,7198.358177777778,0.3496476283362949,0
CUST103676,1,258,2026627.09,7855.143759689923,0.404981523394249,0
CUST103677,2,278,2127913.69,7654.365791366907,0.20822050645154505,0
CUST103678,1,260,2211425.22,8505.481615384617,0.5569761685699252,0
CUST103679,2,261,1753190.54,6717.205134099617,0.22236976923840815,0
CUST103680,1,241,1687237.1300000001,7000.983941908714,0.19336204948221247,0
CUST103681,9,252,2253421.92,8942.150476190476,0.3566863874958091,0
CUST103682,2,271,1946163.26,7181.4142435424355,0.17392039534161904,0
CUST103683,3,240,1900990.51,7920.793791666667,0.44816213257875165,0
CUST103684,1,226,1773468.16,7847.20424778761,0.18962423271448475,0
CUST103685,1,242,1805547.43,7460.939793388429,0.6676651163107669,0
CUST103686,2,253,2119215.18,8376.344584980237,1.0311476805142394,0
CUST103687,3,248,1890242.49,7621.945524193548,1.3142352671321629,0
CUST103688,1,261,1697837.45,6505.124329501916,0.16441804741939145,0
CUST103689,7,256,2061198.61,8051.5570703125,0.41755663319948494,0
CUST103690,7,235,1669726.57,7105.219446808511,0.2777184262419538,0
CUST103691,7,215,1770233.08,8233.64223255814,0.3330125809423231,0
CUST103692,6,229,1510480.44,6595.984454148472,0.39963595160600224,0
CUST103693,5,263,1849781.08,7033.388136882129,0.5782496506971035,0
CUST103694,2,255,1651457.25,6476.302941176471,0.19226278103240088,0
CUST103695,9,225,1412918.05,6279.635777777778,0.6295522397634788,0
CUST103696,1,257,1917217.64,7459.9908171206225,0.23361855371318016,0
CUST103697,2,253,2118306.02,8372.751067193676,0.5498621730376614,0
CUST103698,1,241,1882792.85,7812.418464730291,0.22964563440503916,0
CUST103699,3,258,1788214.47,6931.063837209303,0.2883339651834715,0
CUST103700,4,231,1539155.81,6663.0121645021645,0.3423994996342389,0
CUST103701,2,242,1869061.19,7723.393347107438,0.3996982076524969,0
CUST103702,1,290,2300504.54,7932.774275862069,0.322454921663241,0
CUST103703,2,252,1937365.24,7687.957301587301,0.31337031426504464,0
CUST103704,5,268,1942838.82,7249.398582089552,0.4630951314803059,0
CUST103705,14,250,1596543.61,6386.174440000001,0.26979811858621217,0
CUST103706,1,234,1673987.44,7153.792478632478,0.19990916899481184,0
CUST103707,4,237,1810553.48,7639.4661603375525,0.42147917020872444,0
CUST103708,1,252,2072562.46,8224.454206349206,0.48018592912466596,0
CUST103709,4,240,1966521.79,8193.840791666667,0.4536479347970472,0
CUST103710,1,241,1789864.99,7426.825684647303,0.48231361674450546,0
CUST103711,1,270,2177529.5300000003,8064.924185185186,0.41403527939666157,0
CUST103712,11,239,1594577.32,6671.871631799164,1.078212251134474,0
CUST103713,1,242,1892934.75,7822.044421487603,0.41634321044520994,0
CUST103714,5,230,1823387.86,7927.7733043478265,0.32858696160126444,0
CUST103715,1,234,1805055.99,7713.914487179487,0.24243876312386023,0
CUST103716,4,233,1653107.29,7094.881072961373,0.29055682611161376,0
CUST103717,2,253,1888113.1199999999,7462.897707509881,0.3625578597088211,0
CUST103718,1,249,1858033.45,7461.98172690763,0.17734213306178234,0
CUST103719,2,263,2003974.34,7619.674296577947,0.13483823114600252,0
CUST103720,10,229,1731706.96,7562.039126637555,0.7464523439243054,0
CUST103721,3,272,1823297.37,6703.299154411765,0.14837931900682327,0
CUST103722,3,286,2478132.04,8664.797342657343,0.3194546212225106,0
CUST103723,4,233,1784999.74,7660.943090128755,0.36999044776208323,0
CUST103724,1,261,1865986.9,7149.37509578544,0.22943431266263165,0
CUST103725,2,257,1993601.53,7757.204396887159,0.7252591394780762,0
CUST103726,8,235,1548522.55,6589.457659574468,0.20516963681026731,0
CUST103727,5,232,2175684.21,9377.949181034483,0.45943647581097435,0
CUST103728,7,244,2275003.88,9323.786393442622,0.37936730738048846,0
CUST103729,2,239,1757301.98,7352.727949790795,0.38276067565593075,0
CUST103730,1,265,1984480.13,7488.604264150943,0.3384385316781669,0
CUST103731,1,229,1993470.53,8705.111484716157,0.20714409479136955,0
CUST103732,7,261,2168419.3,8308.119923371647,0.3017782046955225,0
CUST103733,1,254,1618740.57,6372.994370078741,0.203397831621302,0
CUST103734,5,248,1974048.48,7959.872903225806,0.25301918701993403,0
CUST103735,3,265,2056388.9,7759.958113207546,0.2578846670814724,0
CUST103736,2,274,2016532.39,7359.607262773722,0.38165588132979705,0
CUST103737,2,244,2034961.62,8340.006639344263,0.4636839624911391,0
CUST103738,6,239,1820486.79,7617.099539748954,0.2498032283625736,0
CUST103739,3,299,2126569.91,7112.273946488295,0.07370136703715187,0
CUST103740,2,255,1939389.24,7605.448,0.28466151647154214,0
CUST103741,1,264,2409241.73,9125.915643939394,0.4344921770612454,0
CUST103742,2,231,1582639.0,6851.251082251082,1.0099842348162675,0
CUST103743,3,256,2046532.84,7994.26890625,0.6750810293447621,0
CUST103744,12,242,2041458.87,8435.780454545455,0.8065671621554888,0
CUST103745,9,258,2128927.77,8251.658023255814,0.23327102991181495,0
CUST103746,2,257,2027284.51,7888.2665758754865,0.3125332097981854,0
CUST103747,1,244,1811496.14,7424.164508196721,0.26602037644398496,0
CUST103748,7,238,1653991.71,6949.545,0.359100173490379,0
CUST103749,1,256,1854222.46,7243.056484375,0.34992531884364764,0
CUST103750,2,282,1926927.83,6833.077411347518,0.14349742233384752,0
CUST103751,5,247,1661472.72,6726.6102024291495,0.09103419001008739,0
CUST103752,5,264,1954739.65,7404.3168560606055,0.20767092809283297,0
CUST103753,3,249,2051395.31,8238.535381526104,0.2585804123978503,0
CUST103754,7,233,1806554.61,7753.453261802576,0.2544312226548627,0
CUST103755,11,246,2075748.52,8438.002113821138,0.3847342048776748,0
CUST103756,4,236,1915766.64,8117.655254237287,0.4439744792476466,0
CUST103757,10,264,1736320.99,6576.973446969697,0.16114639851111995,0
CUST103758,2,263,1992649.41,7576.6137262357415,0.27817861572251706,0
CUST103759,2,231,1570774.53,6799.88974025974,0.19856821066912692,0
CUST103760,2,231,1801887.77,7800.379956709957,0.2725891607117777,0
CUST103761,2,253,2167902.4,8568.78418972332,0.45741146549916734,0
CUST103762,5,256,1447744.68,5655.25265625,0.17632938395198797,0
CUST103763,2,256,2344684.16,9158.9225,0.6026465764866237,0
CUST103764,5,263,1838456.69,6990.329619771863,0.1981710871282135,0
CUST103765,10,230,1538643.28,6689.753391304348,0.27298140107777674,0
CUST103766,1,278,2432714.5,8750.771582733812,0.33437305870498774,0
CUST103767,12,212,1336266.25,6303.142688679245,0.16059097308622294,0
CUST103768,9,239,2037680.79,8525.861046025104,0.6976503513156939,0
CUST103769,1,243,2168327.32,8923.15769547325,0.4502161162733594,0
CUST103770,3,290,2768805.03,9547.603551724138,0.4945011125499265,0
CUST103771,2,260,1949150.55,7496.732884615385,0.22158177357887562,0
CUST103772,2,238,1749226.68,7349.691932773109,0.9338758968980391,0
CUST103773,2,234,1907025.12,8149.68,0.3523687187043398,0
CUST103774,3,239,1636368.04,6846.72820083682,0.6798157070826002,0
CUST103775,1,240,1506046.85,6275.1952083333335,0.20200748857961343,0
CUST103776,5,245,1681386.35,6862.801428571429,0.15037655462277144,0
CUST103777,1,252,1829407.38,7259.553095238095,0.2324857318416267,0
CUST103778,1,256,1829988.07,7148.3908984375,0.5437317356897049,0
CUST103779,2,286,2098531.58,7337.523006993008,0.27599342407326366,0
CUST103780,1,264,1994711.97,7555.727159090909,0.5084583213804651,0
CUST103781,1,246,2408379.7600000002,9790.161626016261,0.6393991195888447,0
CUST103782,9,237,1877111.0,7920.299578059072,0.320564325431226,0
CUST103783,1,267,2079828.96,7789.621573033708,0.1488363687407522,0
CUST103784,2,248,1959822.22,7902.508951612903,0.3152356033721056,0
CUST103785,1,248,2008467.48,8098.659193548387,0.4582847159316741,0
CUST103786,4,263,1923783.27,7314.765285171103,0.248194104957979,0
CUST103787,5,235,1544032.36,6570.3504680851065,0.3721771013526438,0
CUST103788,3,242,2120152.85,8760.962190082644,0.44491252145002447,0
CUST103789,3,248,2332264.38,9404.29185483871,0.575177229964405,0
CUST103790,6,284,2127889.08,7492.567183098592,0.31395496569792647,0
CUST103791,1,269,1800600.16,6693.680892193308,0.19507934961865728,0
CUST103792,2,280,2020119.54,7214.712642857143,0.5984673770770655,0
CUST103793,4,249,1750425.41,7029.820923694779,0.13789905701954264,0
CUST103794,4,249,1951777.79,7838.465020080322,0.7425269647703907,0
CUST103795,3,279,2147883.51,7698.507204301074,0.27970110761113565,0
CUST103796,5,252,1705585.73,6768.197341269841,0.34266596562328216,0
CUST103797,2,262,1916614.95,7315.324236641221,0.43813404146241774,0
CUST103798,2,237,1804875.45,7615.508227848101,0.2943033947796047,0
CUST103799,2,239,1571775.02,6576.464518828452,0.2327463513488436,0
CUST103800,9,265,1826630.19,6892.944113207547,0.1889924148039014,0
CUST103801,4,271,1884789.8599999999,6954.944132841328,0.25118176188319113,0
CUST103802,1,242,2052583.67,8481.750702479338,0.5790565206499075,0
CUST103803,1,254,2161043.7600000002,8508.0462992126,0.39205411323945544,0
CUST103804,9,239,1621246.26,6783.457154811716,0.2657561061815247,0
CUST103805,4,249,1931844.76,7758.4126907630525,1.5679507074144892,0
CUST103806,2,288,2215389.09,7692.323229166666,0.32511229860593915,0
CUST103807,1,253,1857065.6,7340.180237154151,0.21554126744263966,0
CUST103808,2,257,2145773.22,8349.312140077822,0.21251511709403112,0
CUST103809,1,254,1822787.36,7176.328188976378,0.4707556850988842,0
CUST103810,2,242,1803702.67,7453.316818181818,0.33285505625067513,0
CUST103811,3,266,1825523.9,6862.871804511278,0.23636021769913515,0
CUST103812,1,233,1712539.3699999999,7349.954377682403,0.26617641036831796,0
CUST103813,1,276,1936453.47,7016.135760869565,0.04549072520679778,0
CUST103814,1,242,2053678.19,8486.273512396694,0.3348937377583257,0
CUST103815,2,266,2051126.48,7711.001804511278,0.284266066417768,0
CUST103816,3,249,2082054.49,8361.664618473895,0.27121064909710396,0
CUST103817,3,249,1766561.11,7094.622931726908,0.7814487601824633,0
CUST103818,2,243,1836319.41,7556.87,0.29351728706510427,0
CUST103819,1,248,1697119.95,6843.22560483871,0.21074730603490668,0
CUST103820,5,255,1620954.17,6356.683019607843,1.2698910355504043,0
CUST103821,1,238,1694327.75,7119.024159663865,0.3094127249032642,0
CUST103822,4,247,1678042.0,6793.692307692308,0.582012078248934,0
CUST103823,1,270,2140605.75,7928.169444444445,0.14259131024195354,0
CUST103824,5,257,1708772.08,6648.91859922179,0.3862839228605412,0
CUST103825,4,252,2194391.42,8707.90246031746,0.3890018252511164,0
CUST103826,1,248,2161668.04,8716.403387096774,0.5290697626099132,0
CUST103827,1,237,1674635.26,7065.9715611814345,0.2483062290086742,0
CUST103828,2,247,2120234.17,8583.944008097165,0.3266095541112723,0
CUST103829,6,263,1866913.02,7098.528593155894,0.14288112033322414,0
CUST103830,5,256,2047179.05,7996.7931640625,0.24503174304177963,0
CUST103831,5,247,1711585.33,6929.495263157895,0.2633316989803042,0
CUST103832,5,242,1748730.19,7226.157809917355,0.3633147865514318,0
CUST103833,1,264,1918426.15,7266.765719696969,0.2983092952964634,0
CUST103834,1,247,1626304.18,6584.2274493927125,0.23564734593786243,0
CUST103835,2,268,1785942.23,6663.963544776119,0.39111292149656246,0
CUST103836,2,260,2853141.81,10973.622346153847,0.6630516489729791,0
CUST103837,1,231,1665384.9,7209.458441558441,0.2997545273962526,0
CUST103838,1,257,2097719.84,8162.3340077821,0.2678616701833916,0
CUST103839,8,252,2029398.77,8053.169722222222,0.3059896826281456,0
CUST103840,3,252,1765902.8499999999,7007.550992063491,0.26085477474376534,0
CUST103841,1,228,1850108.6300000001,8114.5115350877195,0.772372340095778,0
CUST103842,7,231,1881013.1,8142.913852813853,0.5496289047047206,0
CUST103843,5,278,2280928.93,8204.780323741008,0.18457038652092936,0
CUST103844,2,259,1836775.86,7091.798687258688,0.2817504767982611,0
CUST103845,2,271,1800233.58,6642.928339483395,0.2581355406157877,0
CUST103846,1,250,1700869.64,6803.47856,0.18158135801050496,0
CUST103847,2,269,2165407.64,8049.842527881041,0.46486347366602704,0
CUST103848,3,272,2059061.13,7570.077683823529,0.597540095957653,0
CUST103849,1,273,2184070.17,8000.2570329670325,0.2204633728707788,0
CUST103850,5,269,2034905.83,7564.705687732342,0.3376171336610356,0
CUST103851,1,249,2045115.49,8213.315220883534,0.6253898115959637,0
CUST103852,1,247,1821752.35,7375.515587044535,0.34888526552961413,0
CUST103853,1,234,1434196.33,6129.044145299145,0.5137716004684659,0
CUST103854,16,285,2140873.84,7511.838035087719,0.34759387489259463,0
CUST103855,3,247,2014819.13,8157.1624696356275,0.29982625801783036,0
CUST103856,2,243,1619022.58,6662.644362139918,0.20284004112099374,0
CUST103857,5,257,2345865.95,9127.883073929961,0.13701767631653747,0
CUST103858,1,248,1912243.42,7710.658951612903,0.6310173105795888,0
CUST103859,3,254,1601208.85,6303.971850393701,0.1072170021249255,0
CUST103860,8,219,1801965.77,8228.154200913243,0.44904291976903915,0
CUST103861,1,240,1790901.21,7462.088375,1.1114034285455123,0
CUST103862,4,266,2003680.2,7532.632330827068,0.1570159045292767,0
CUST103863,4,275,2182662.58,7936.954836363637,0.4253051841343282,0
CUST103864,2,219,1702687.5,7774.828767123287,0.6836372970908172,0
CUST103865,5,274,2263368.22,8260.46795620438,0.8573508068445331,0
CUST103866,2,236,1679853.26,7118.022288135593,0.25077429345006014,0
CUST103867,1,270,2342808.6,8677.068888888889,0.30383394643768485,0
CUST103868,2,250,1722686.26,6890.74504,0.23353862701676437,0
CUST103869,2,261,1783197.4,6832.1739463601525,0.40302797968974524,0
CUST103870,3,257,1934382.24,7526.779143968872,0.5923509895036859,0
CUST103871,3,262,1903515.88,7265.327786259541,0.4473886885768357,0
CUST103872,6,261,1717707.8,6581.255938697318,0.11584074994506115,0
CUST103873,3,271,2097491.23,7739.820036900369,0.27673905397180687,0
CUST103874,1,277,2137710.54,7717.366570397112,0.5390919671703913,0
CUST103875,4,268,2216837.89,8271.783171641791,0.45408766855378585,0
CUST103876,1,235,1728633.28,7355.886297872341,0.4138252381013307,0
CUST103877,1,263,1998401.73,7598.485665399239,0.6428062635454284,0
CUST103878,9,240,1862620.94,7760.9205833333335,0.43455668777624135,0
CUST103879,1,232,1394063.37,6008.893836206897,0.5457163977487508,0
CUST103880,1,254,1984622.09,7813.472795275591,0.40790941458339974,0
CUST103881,7,247,1828798.85,7404.043927125506,0.41064039601817937,0
CUST103882,1,229,1548039.82,6759.9992139738,0.19067568667333792,0
CUST103883,2,241,1535033.68,6369.434356846473,0.13056378224348036,0
CUST103884,4,220,1687397.84,7669.9901818181825,0.4415906749748949,0
CUST103885,1,240,1547474.06,6447.808583333333,0.20851971115895748,0
CUST103886,1,255,1648903.28,6466.28737254902,0.24141670412077354,0
CUST103887,1,251,1925272.12,7670.406852589642,0.12792833866979045,0
CUST103888,8,228,1505046.1,6601.079385964913,0.11598777383135042,0
CUST103889,2,229,1532524.71,6692.247641921397,0.1684214586201705,0
CUST103890,8,217,1919473.55,8845.500230414747,0.3805795373038045,0
CUST103891,1,232,1661649.77,7162.28349137931,0.6442830315606823,0
CUST103892,1,261,2272047.47,8705.162720306515,0.6609132493248433,0
CUST103893,2,246,1638343.09,6659.931260162602,0.25709237025439025,0
CUST103894,9,244,1725169.87,7070.368319672131,0.3154237208226917,0
CUST103895,3,248,1724156.97,6952.2458467741935,0.45018689117911675,0
CUST103896,5,231,1766756.1099999999,7648.2948484848475,0.2564112722999843,0
CUST103897,3,247,1929251.4,7810.734412955465,0.26983261927148683,0
CUST103898,6,206,1529639.09,7425.432475728156,0.2201058790499346,0
CUST103899,1,256,1987534.3800000001,7763.8061718750005,0.3917183560694985,0
CUST103900,2,258,1866390.6,7234.0720930232565,0.2571299956366071,0
CUST103901,8,241,1707194.35,7083.79398340249,0.22076763573939573,0
CUST103902,2,246,1535835.68,6243.234471544715,0.17945078451431692,0
CUST103903,5,218,1510402.32,6928.451009174312,0.13217484227373202,0
CUST103904,7,243,1775464.01,7306.436255144033,0.4426293545040423,0
CUST103905,1,245,1741403.91,7107.771061224489,0.23009943842644362,0
CUST103906,14,267,1789418.81,6701.943108614232,0.4032132253046927,0
CUST103907,4,241,1643907.97,6821.19489626556,0.23436666814605597,0
CUST103908,1,266,1935842.26,7277.602481203007,0.1823568823533497,0
CUST103909,1,247,2164243.9,8762.121052631579,0.27441522534303003,0
CUST103910,1,249,2299057.4499999997,9233.162449799196,0.5552185691566442,0
CUST103911,2,255,2078469.8699999999,8150.862235294117,0.3329999654850431,0
CUST103912,1,247,1975358.32,7997.402105263158,0.7063308826921658,0
CUST103913,2,270,2235676.85,8280.28462962963,0.6442234243173771,0
CUST103914,2,275,2416290.25,8786.51,0.2630931804171112,0
CUST103915,6,222,1920965.09,8652.995900900902,0.27119015088191095,0
CUST103916,2,238,1884795.41,7919.308445378151,0.19801946252374236,0
CUST103917,2,298,2482101.04,8329.19812080537,0.6186610644145001,0
CUST103918,1,252,1765657.91,7006.579007936508,0.08913300473398142,0
CUST103919,8,240,1520320.86,6334.67025,0.19681186025431546,0
CUST103920,3,235,1623119.91,6906.893234042553,0.27633534465036513,0
CUST103921,3,276,2357602.86,8542.039347826087,0.22999399035751367,0
CUST103922,1,277,2333839.13,8425.41202166065,0.1688513465439146,0
